recid,boro,uf1_1,uf1_2,uf1_3,uf1_4,uf1_5,uf1_6,uf1_7,uf1_8,uf1_9,uf1_10,uf1_11,uf1_12,uf1_13,uf1_14,uf1_15,uf1_16,uf1_35,uf1_17,uf1_18,uf1_19,uf1_20,uf1_21,uf1_22,sc23,sc24,sc36,sc37,sc38,sc30,sc518,uf49,sc520,uf33,uf51,sc522,sc553,sc555,sc523,sc524,sc525,sc526,sc527,sc528,sc529,sc530,sc531,sc532,sc533,sc534,sc535,uf31,uf19,new_csr,nusc,sc26,uf23,rec62,rec64,uf32,rec21,cd,seqno,fw,hflag6,hflag3,hflag15,hflag17,hflag8,hflag5
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,4,2,13,2,07,09,1,1,1,4,03,0,3,0,4,4,3,4,1,3,3,08,99999,2,04,03,11,04,1,1,9999,1,05,735239,189.97191,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,07,09,1,1,1,3,02,0,3,0,4,4,3,1,1,3,3,08,99999,2,04,03,11,04,1,1,9999,1,05,402834,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,12,1,06,07,1,2,2,6,04,0,3,0,4,2,3,5,1,3,3,08,99999,2,04,02,11,09,1,1,9999,1,05,119565,212.18214,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,4,2,13,2,07,08,1,1,1,2,02,0,3,0,4,2,3,5,1,3,3,08,99999,1,04,03,11,05,1,1,9999,1,05,758559,216.84872,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,1,07,10,1,1,1,8,05,0,3,0,4,4,2,5,1,2,3,08,99999,2,04,04,11,08,1,1,9999,1,05,849428,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,9,2,2,1,3,3,4,2,13,2,07,10,1,1,1,5,04,0,3,0,4,3,2,1,1,2,3,08,99999,2,04,04,11,08,1,1,9999,1,05,041912,189.97191,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,9,2,2,1,3,3,5,1,13,2,07,10,1,1,1,4,03,0,3,0,4,4,2,6,3,2,3,08,99999,2,04,04,11,08,1,1,9999,1,05,877611,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,09,1,1,1,3,02,0,3,0,4,4,2,2,1,2,3,08,99999,2,04,03,11,03,1,1,9999,1,05,481282,189.97191,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,09,1,1,1,3,02,0,3,0,4,4,2,2,1,2,1,99,04500,2,80,03,07,03,1,1,1500,1,05,299100,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,8,1,3,3,5,2,13,2,07,08,1,1,1,1,01,0,3,0,4,1,2,4,4,2,3,08,99999,2,04,03,11,07,1,1,9999,1,05,321808,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,09,1,1,1,3,02,0,3,0,4,1,3,2,1,3,3,08,99999,2,04,03,11,05,1,1,9999,1,05,451036,190.95633,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,09,1,1,1,4,03,0,3,0,4,1,3,3,1,3,3,08,99999,2,04,03,11,05,1,1,9999,1,05,744968,208.8004,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,09,1,1,1,2,02,0,3,0,4,1,3,3,1,3,3,08,99999,2,04,03,11,05,1,1,9999,1,05,816288,216.84872,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,06,07,1,1,1,3,02,0,3,0,4,1,8,4,2,2,3,03,99999,1,04,02,11,08,1,1,9999,1,05,153331,216.15869,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,06,07,1,1,1,3,02,0,3,0,4,4,3,3,1,3,3,08,99999,2,04,02,11,07,1,1,9999,1,05,504214,195.38096,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,06,07,1,1,1,5,03,0,3,0,4,1,3,4,1,3,3,08,99999,2,04,02,11,07,1,1,9999,1,05,814032,206.35604,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,4,2,13,2,07,09,1,1,1,3,03,0,3,0,4,3,1,6,2,1,3,08,99999,2,04,03,11,04,1,1,9999,1,05,750026,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,09,1,1,1,3,02,0,3,0,4,3,1,6,2,1,3,08,99999,2,04,03,11,04,1,1,9999,1,05,613702,233.53723,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,2,2,13,2,07,09,1,1,1,6,04,0,3,0,4,2,3,4,1,3,3,03,99999,2,04,03,11,07,1,1,9999,1,05,077612,190.95633,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,06,07,1,1,1,1,01,0,3,0,4,1,3,6,1,3,3,04,99999,2,04,04,11,08,1,1,9999,1,05,880695,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,8,1,1,1,5,2,13,2,06,07,1,1,1,1,01,0,3,0,4,1,3,6,1,3,3,08,99999,2,04,04,11,08,1,1,9999,1,05,679889,219.41737,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,1,07,09,1,1,1,4,02,0,3,0,4,1,3,6,1,3,3,08,99999,2,04,03,11,07,1,1,9999,1,05,900306,206.35604,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,12,2,06,04,1,1,1,4,03,0,3,0,4,1,2,3,1,2,2,99,99999,2,17,12,05,08,1,1,9999,1,05,851055,216.15869,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,09,1,1,1,3,02,0,3,0,4,1,2,3,1,2,3,08,99999,2,04,03,11,05,1,1,9999,1,05,155048,216.15869,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,12,2,06,02,1,2,1,4,03,0,3,0,4,1,2,2,1,2,3,08,99999,2,04,02,11,08,1,1,9999,1,05,432482,215.59463,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,3,8,2,13,2,06,08,1,1,1,3,02,0,3,0,4,2,2,2,4,2,2,99,99999,2,17,03,05,06,1,1,9999,1,05,141224,148.25642,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,10,1,1,1,4,03,0,3,0,4,1,2,2,1,2,3,08,99999,2,04,03,11,06,1,1,9999,1,05,280867,220.13373,0,0,0,0,0,0
3,3,1,9,9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,4,2,07,2,04,06,2,9,2,1,01,0,3,0,4,2,1,3,2,1,3,08,99999,2,04,05,11,08,1,1,9999,1,05,407554,214.024,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,3,5,3,13,2,06,08,1,1,1,1,01,0,3,0,4,1,2,5,4,2,3,08,99999,2,04,03,11,07,1,1,9999,1,05,393719,203.22092,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,9,2,2,1,1,1,5,2,12,2,06,08,1,1,1,3,02,0,3,0,4,2,2,2,1,2,3,08,99999,2,04,03,11,01,1,1,9999,1,05,183299,206.35604,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,1,12,2,07,08,1,1,1,3,03,0,3,0,4,2,2,6,3,2,3,08,99999,2,04,03,11,01,1,1,9999,1,05,140212,203.01984,0,0,0,0,0,0
3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,5,2,13,2,07,06,1,2,2,2,02,0,3,0,4,1,1,5,4,1,1,99,03300,2,80,09,07,07,1,1,1650,8,05,670089,233.53723,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,9,1,1,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,05,1,1,1,1,01,0,3,0,4,4,1,4,2,1,3,03,99999,2,04,03,11,05,1,1,9999,1,05,710776,213.10069,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,1,2,2,1,4,1,5,2,11,2,04,06,2,9,2,3,02,0,3,0,4,1,3,3,1,3,2,99,99999,2,07,05,05,09,1,1,9999,1,05,938844,195.38096,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,2,5,2,09,2,03,02,2,9,2,2,02,0,3,0,4,4,1,3,2,1,3,04,99999,2,04,05,11,09,1,1,9999,1,05,392388,216.15869,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,05,07,1,1,1,1,01,2,9,2,9,1,1,5,2,1,3,05,99999,2,04,07,11,09,5,5,9999,1,05,628312,242.08158,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,05,07,1,1,1,1,01,2,9,2,9,1,1,5,2,1,3,05,99999,2,04,07,11,09,5,5,9999,1,05,821729,214.024,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,5,2,11,1,04,04,2,9,2,3,02,0,3,0,4,1,3,3,2,3,1,99,02500,2,80,01,07,08,1,1,0833,1,05,646879,216.15869,0,0,0,0,1,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,12,2,06,05,1,1,1,2,02,0,3,0,4,1,3,2,1,3,3,08,99999,2,04,02,11,07,1,1,9999,1,05,287179,180.80029,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,9,1,9,2,2,2,2,2,1,2,13,1,06,07,1,1,1,6,03,0,3,0,4,4,1,3,2,1,1,99,07411,2,80,03,07,07,1,1,0000,1,05,495937,166.44614,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,06,07,1,1,1,5,03,0,3,0,4,4,1,3,2,1,3,08,99999,2,04,03,11,07,1,1,9999,1,05,880006,203.22092,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,06,07,1,1,1,4,03,0,3,0,4,4,1,1,2,1,1,99,07411,2,80,03,07,07,1,1,0000,1,05,359487,216.15869,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,06,04,1,1,1,4,03,0,3,0,4,1,1,4,2,1,1,99,07411,2,80,03,07,03,1,1,0000,1,05,034250,201.78097,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,06,04,1,1,1,1,01,0,3,0,4,1,1,6,2,1,3,04,99999,2,04,04,11,08,1,1,9999,1,05,032635,216.15869,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,1,2,13,2,06,07,1,2,2,6,04,0,3,0,4,1,2,5,2,1,2,99,99999,1,17,02,05,08,1,1,9999,1,05,959851,205.51189,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,08,1,1,2,4,03,0,3,0,4,3,1,2,2,1,3,04,99999,2,04,03,11,03,1,1,9999,1,05,754422,216.15869,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,9,2,8,1,1,1,5,2,13,2,06,08,1,1,1,3,02,0,3,0,4,3,1,3,2,1,3,08,99999,1,04,03,11,07,1,1,9999,1,05,386786,215.59463,0,0,0,0,1,0
3,3,1,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,2,3,3,5,2,11,2,04,06,2,9,2,3,02,0,3,0,4,1,1,2,2,1,3,03,99999,1,04,01,11,09,1,1,9999,1,05,866099,233.53723,0,0,0,0,1,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,1,3,2,11,2,04,06,2,9,2,4,03,0,3,0,4,1,1,5,2,1,3,03,99999,1,04,01,11,09,1,1,9999,1,05,914062,215.59463,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,4,2,2,2,11,2,04,06,2,9,2,2,02,0,3,0,4,1,1,4,2,1,3,03,99999,1,04,01,11,09,1,1,9999,1,05,981563,233.53723,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,3,10,3,06,08,1,1,1,8,05,0,3,0,4,2,3,6,4,4,3,08,99999,2,04,02,11,08,1,1,9999,1,06,083966,265.42131,0,0,0,0,0,0
3,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,2,12,2,06,07,1,1,1,4,02,0,3,0,4,1,3,3,1,3,3,08,99999,2,04,03,11,06,1,1,9999,8,06,190320,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,1,2,08,8,05,98,1,8,8,3,02,0,3,0,4,1,1,1,2,1,1,99,01900,1,30,05,07,09,1,1,0633,1,06,605701,202.27434,1,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,11,1,06,07,1,1,1,3,02,0,3,0,4,1,3,4,1,3,3,03,99999,2,04,02,11,08,1,1,9999,1,06,740976,176.61048,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,4,2,12,2,06,04,1,1,2,5,03,0,3,0,4,1,3,5,1,3,3,08,99999,2,04,03,11,07,1,1,9999,1,06,789749,190.95633,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,9,1,9,2,2,1,1,1,4,2,12,2,06,04,1,1,2,1,01,0,3,0,4,1,3,6,1,3,3,08,99999,2,04,03,11,07,1,1,9999,1,06,378034,190.95633,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,3,3,5,2,11,2,06,07,1,1,1,7,04,0,3,0,4,1,3,6,1,3,3,08,99999,2,04,02,11,08,1,1,9999,1,06,162058,211.09863,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,3,5,2,08,2,04,06,2,9,2,3,02,0,3,0,4,1,1,6,2,1,3,10,99999,2,04,05,11,08,1,1,9999,1,06,182605,169.28639,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,4,3,5,2,08,2,04,06,2,9,2,3,02,0,3,0,4,1,1,4,2,1,3,10,99999,1,04,05,11,08,1,1,9999,1,06,375641,219.64163,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,3,2,11,1,06,07,1,1,1,6,03,0,3,0,4,1,3,4,1,3,3,08,99999,2,04,02,11,09,1,1,9999,1,06,520203,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,11,2,06,07,1,1,1,8,04,0,3,0,4,1,3,4,1,3,3,08,99999,2,04,02,11,09,1,1,9999,1,06,043344,215.93708,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,9,1,9,3,2,1,1,1,3,8,11,8,05,98,1,8,8,5,03,0,3,0,4,1,8,8,8,3,2,99,99999,2,03,03,05,03,1,1,9999,1,06,303173,161.21586,0,0,1,1,1,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,3,2,1,2,06,2,03,04,2,9,2,5,04,0,3,0,4,2,1,5,2,1,1,99,07411,2,80,12,07,09,1,1,0000,1,06,260845,199.58651,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,12,3,07,09,1,1,1,6,04,0,3,0,4,4,3,3,1,3,3,03,99999,2,04,03,11,06,1,1,9999,1,06,897309,152.19523,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,12,3,07,09,1,1,1,6,04,0,3,0,4,4,3,4,4,3,3,08,99999,2,04,03,11,06,1,1,9999,1,06,140761,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,5,3,08,3,04,02,1,2,2,4,03,0,3,0,4,4,3,4,4,3,3,03,99999,2,04,05,11,08,1,1,9999,1,06,529589,152.19523,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,2,2,1,1,1,8,2,13,2,07,09,1,1,1,3,02,0,3,0,4,2,2,4,1,2,3,08,99999,2,04,03,11,03,1,1,9999,1,06,914969,215.14653,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,8,13,8,07,98,1,8,8,5,04,0,3,0,4,4,3,8,8,8,3,08,99999,1,04,03,11,05,1,1,9999,1,06,740467,215.14653,0,0,1,1,1,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,8,1,1,1,8,2,13,3,06,06,1,1,1,4,03,0,3,0,4,2,3,6,1,3,3,08,99999,2,04,03,11,07,1,1,9999,1,06,271318,193.46892,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,08,8,03,04,1,8,8,3,02,0,3,0,4,1,1,6,8,8,3,08,99999,1,04,01,11,09,1,1,9999,1,06,168211,215.14653,0,0,1,1,1,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,11,1,06,06,1,1,1,1,01,0,3,0,4,1,3,2,1,3,3,08,99999,2,04,12,11,08,1,1,9999,1,06,770706,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,9,2,2,8,8,8,5,2,11,2,05,06,1,2,2,3,02,0,3,0,4,1,2,5,1,2,3,08,99999,2,04,12,11,08,1,1,9999,1,06,900307,200.64315,0,0,0,0,1,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,08,1,06,03,1,1,1,8,05,0,3,0,4,2,2,3,1,2,3,08,99999,2,04,02,11,08,1,1,9999,1,06,792592,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,4,2,08,2,06,05,1,1,1,8,04,0,3,0,4,1,3,3,1,3,3,08,99999,2,04,02,11,08,1,1,9999,1,06,224593,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,8,10,8,05,98,1,8,8,4,03,0,3,0,4,1,8,8,8,3,2,99,99999,2,03,02,05,08,1,1,9999,1,06,581838,183.15957,0,0,1,1,1,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,06,08,1,1,1,4,03,0,3,0,4,1,2,4,1,2,3,08,99999,2,04,03,11,06,1,1,9999,1,06,718128,223.19894,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,4,2,10,1,03,03,2,9,2,2,02,0,3,0,4,1,1,2,1,1,3,08,99999,2,04,01,11,09,1,1,9999,1,06,301573,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,1,2,13,2,07,07,1,1,1,3,02,0,3,0,4,1,3,3,1,3,3,03,99999,2,04,03,11,05,1,1,9999,1,06,471875,152.19523,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,1,1,5,2,11,1,05,02,1,2,2,3,02,0,3,0,4,2,3,1,1,3,3,08,99999,2,04,02,11,08,1,1,9999,1,06,760818,190.95633,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,12,1,05,05,1,1,1,3,02,0,3,0,4,1,3,2,1,3,3,08,99999,2,04,03,11,06,1,1,9999,1,06,165873,152.19523,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,1,8,11,8,05,98,1,8,8,1,01,0,3,0,4,1,3,8,8,8,3,08,99999,2,04,01,11,09,1,1,9999,1,06,296157,212.42315,0,0,1,1,1,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,2,2,2,1,8,11,8,05,98,1,8,8,3,02,0,3,0,4,1,3,8,8,8,3,08,99999,2,04,01,11,09,1,1,9999,1,06,002048,152.19523,0,0,1,1,1,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,4,2,12,1,06,08,1,1,1,3,02,0,3,0,4,4,3,6,1,3,3,08,99999,2,04,03,11,05,1,1,9999,1,06,879414,176.61048,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,07,1,1,1,4,03,0,3,0,4,1,3,6,1,3,3,08,99999,2,04,03,11,05,1,1,9999,1,06,778999,200.64315,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,07,1,1,1,4,03,0,3,0,4,1,3,1,2,3,1,99,02500,2,80,03,07,05,1,1,0625,1,06,682204,169.28639,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,2,07,08,1,1,1,1,01,0,3,0,4,1,3,3,1,3,3,08,99999,2,04,03,11,07,1,1,9999,1,06,274077,152.19523,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,13,1,06,08,1,1,1,3,02,0,3,0,4,1,3,4,1,3,3,08,99999,2,04,02,11,07,1,1,9999,1,06,370274,152.19523,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,8,8,8,8,8,8,9,9,9,9,1,9,2,2,1,1,1,5,2,13,1,06,08,1,1,1,3,02,0,3,0,4,1,3,4,1,3,3,08,99999,2,04,02,11,07,1,1,9999,1,06,627010,152.19523,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,8,1,1,1,5,2,11,1,06,02,1,1,1,5,04,0,3,0,4,1,3,2,1,3,3,02,99999,2,04,02,11,08,1,1,9999,1,06,779602,211.09863,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,11,1,06,03,1,1,1,6,04,0,3,0,4,1,3,2,1,3,3,02,99999,2,04,02,11,08,1,1,9999,1,06,543767,152.19523,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,1,9,9,9,9,9,9,9,1,9,2,2,1,1,1,5,2,11,1,06,05,1,1,1,5,04,0,3,0,4,1,3,1,1,3,3,08,99999,2,04,02,11,08,1,1,9999,1,06,177456,176.61048,0,0,0,0,0,0
3,3,9,9,9,9,1,9,9,9,9,1,9,9,9,9,9,9,1,9,9,9,9,1,9,2,2,1,1,1,1,2,13,1,07,07,1,1,1,4,03,0,3,0,4,1,2,2,1,2,3,08,99999,2,04,03,11,06,1,1,9999,1,06,026148,176.61048,0,0,0,0,0,0
